USI,negative_polarity_count,positive_polarity_count
mzspec:ST001715:Benzidine_24_2_hilicpos_fusion.mzXML,0,4682
mzspec:ST001430:mzXML_data/412.NEG.mzXML,2928,0
mzspec:ST001849:renamed_mzMLs/B2_WU350-051_d0_lipid_neg.mzML,3249,0
mzspec:ST002784:NIKP_RBC_P_version only 1 T0/50_T0.75.mzML,3905,0
mzspec:ST002422:MAM_fractions/20220508_pos_WT_rep4_4ul.mzXML,0,10554
mzspec:ST001200:chear_2017_1762_mzXML/VT_190123_M371_080.mzXML,1143,0
mzspec:ST002332:VT_181121_M338_074.mzXML,1143,0
mzspec:ST000909:mzXML/VT_171029_M314_190.mzXML,1142,0
mzspec:ST001912:mzMLfiles/20191216_AG_VB_BioSFA_AlgaeCmpr_SetC18_QE144_EPC18_USDAY46920_NEG_MSMS-v2_38_E-SW-Ms-Inc_3__71.mzML,3931,0
mzspec:ST001861:20190525_Indranil_pos_spme_meta8_2.mzML,0,23125
mzspec:ST001830:Data Track 2688/negative ion_PRM_oxPC_control2_5.mzML,4649,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190128_M371_321.mzXML,0,1143
mzspec:ST001430:mzXML_data/708.NEG.mzXML,2966,0
mzspec:ST002338:RawData/mzXML_format/Pos/pos_28.mzXML,0,8305
mzspec:ST002169:N_LC1.mzML,7826,0
mzspec:ST002764:CSHPOS/Petrick256_MX437720_posCSH_BPL1415-0746-256.mzML,0,1683
mzspec:ST002060:NMDR_Upload/Col0_Hydr_HILIC_Pos_2.mzML,0,1528
mzspec:ST002332:VT_181022_M338_047.mzXML,0,1143
mzspec:ST002044:HILIC/ESINEG/NHF33_NEG.mzML,9449,0
mzspec:ST002795:POS-Leaf-Salvia leucantha-3.mzML,0,3158
mzspec:ST001985:Pantothenamide_183_NIH_Workbench/20190426-QC183-2.mzXML,2055,0
mzspec:ST002331:VT_181026_M338_076.mzXML,1143,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200925_HRE0010_108.mzXML,1736,0
mzspec:ST002007:1400w-4.mzML,2297,0
mzspec:ST002798:RPLC_NEGATIVE/SA_03_C18neg.mzML,3699,0
mzspec:ST001800:BL_200220_M393_597.mzXML,0,9376
mzspec:ST001715:Sulfaphenazole_0_1_hilicpos_fusion.mzXML,0,4018
mzspec:ST002332:VT_181211_M338_085.mzXML,0,1143
mzspec:ST002291:ID_66.mzXML,0,2823
mzspec:ST002161:MyData/Unlabeled_LF-HV_13626.mzXML,3547,0
mzspec:ST002161:MyData/KHK_Gly_3_060.mzXML,1635,0
mzspec:ST002238:60_local_NB_Plasma_Quant_HILIC_Neg_47.mzML,6167,0
mzspec:ST000909:mzXML/VT_171026_M314_095.mzXML,0,1143
mzspec:ST002332:VT_181106_M338_211.mzXML,0,1143
mzspec:ST002332:VT_181214_M338_015.mzXML,0,1143
mzspec:ST001853:hamster_mzmls/P H-501_polar_pos.mzML,0,1319
mzspec:ST001430:mzXML_data/35.NEG.mzXML,3042,0
mzspec:ST001410:KOK1606_RP/170425_Smp_S9C2_B.mzXML,0,3035
mzspec:ST001947:181218_017.mzML,0,6230
mzspec:ST001849:renamed_mzMLs/B6_WU350-228_d0_polar_neg.mzML,1319,0
mzspec:ST001430:mzXML_data/215.NEG.mzXML,3063,0
mzspec:ST001711:NAFLD.Polar.Metabolites.Batch.3/0001_GC_20180802_0492.mzML,0,5660
mzspec:ST002783:NIKP_WB_P/32_T0.50.mzML,3807,0
mzspec:ST002332:VT_181029_M338_173.mzXML,0,1143
mzspec:ST000909:mzXML/VT_171029_M314_175.mzXML,0,1143
mzspec:ST002291:ID_37.mzXML,0,2873
mzspec:ST002077:Pttime/20190429_JJ_VB_BioSFA_Pttime_1_QE144_Ag68377-924_USHXG01160_NEG_MSMS-v2_7_exudate-med-ctrl-_3_IR02_NA_032.mzML,7458,0
mzspec:ST002044:HILIC/ESIPOS/D30_POS.mzML,0,8664
mzspec:ST002044:RP/ESINEG/D_178NEG.mzML,8256,0
mzspec:ST002161:MyData/13C-Fruc_LFD-PV_13168.mzXML,3622,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130911_105.mzXML,0,2245
mzspec:ST002331:VT_181130_M338_070.mzXML,1143,0
mzspec:ST002795:NEG-Root-Salvia semiatrata-2.mzML,3163,0
mzspec:ST002287:geuking_culture_data/2021_02_08_RB_HILICNeg15_WT_SC_SN_4_2.mzXML,1390,0
mzspec:ST002332:VT_181109_M338_023.mzXML,0,1143
mzspec:ST002958:wetransfer_converted-mass-spec-files_2023-10-30_2205/T012420-HartleyPlasma1-convert/T012420-HartleyPlasma1-sample30.mzML,0,8
mzspec:ST001849:renamed_mzMLs/B4_WU350-157_d0_polar_pos.mzML,0,1318
mzspec:ST001200:chear_2017_1762_mzXML/VT_190127_M371_304.mzXML,1143,0
mzspec:ST001715:Sulfaphenazole_0_2_hilicpos_fusion.mzXML,0,4170
mzspec:ST002240:DualLabels_ArabidopsisRoots/2_WT_3-pos.mzML,0,2020
mzspec:ST002789:180821_Smp_MS8C1175m_B.mzML,1394,0
mzspec:ST000909:mzXML/VT_171028_M314_065.mzXML,0,1143
mzspec:ST002796:HILICpos/MS1/QC/QC2_HILICpos.mzML,0,5783
mzspec:ST002331:VT_181030_M338_165.mzXML,0,1143
mzspec:ST002332:VT_181108_M338_054.mzXML,1143,0
mzspec:ST001801:mzXML_batch3to5/BL_200220_M393_375.mzXML,0,9348
mzspec:ST002795:POS-Leaf-Salvia rypara-3.mzML,0,3158
mzspec:ST002235:mzXML/P_HA_PL076R1_B1_035_1227509.mzXML,0,821
mzspec:ST002051:Tz_Bz_Comp/0424_PP_Tachy_Tubes_T1_3.mzML,0,13470
mzspec:ST002332:VT_181127_M338_168.mzXML,1143,0
mzspec:ST002764:CSHPOS/Petrick050_MX437720_posCSH_BPL1415-0540-050_2BU.mzML,0,1683
mzspec:ST000909:mzXML/VT_171026_M314_196.mzXML,1142,0
mzspec:ST001825:Serum GC-HRAM/OD9.mzML,0,8907
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200924_HRE0010_095.mzXML,0,1735
mzspec:ST002238:BLK_HILIC_Neg_003_146.mzML,6167,0
mzspec:ST002414:CX_L-ON_27_dpi_C3_N_2.mzXML,7474,0
mzspec:ST001849:renamed_mzMLs/B9_WU350-363_d14_lipid_neg.mzML,3249,0
mzspec:ST001849:renamed_mzMLs/B3_WU350-113_d3_lipid_pos.mzML,0,3249
mzspec:ST002332:VT_181028_M338_178.mzXML,1143,0
mzspec:ST001926:Neg-FLY-108.mzXML,1865,0
mzspec:ST002432:IIV_Metformin/YW_20201210_057.mzML,745,0
mzspec:ST001849:renamed_mzMLs/B1_WU350-021_d3_polar_neg.mzML,1318,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190127_M371_278.mzXML,1143,0
mzspec:ST002857:DS1-123_28Aug2023_Pluchino Perruzzotti CSF Lipidomics Oxylipin/DS1-123-025-neg_oxylipinsCSF.mzXML,1108,0
mzspec:ST001430:mzXML_data/417.POS.mzXML,0,3196
mzspec:ST001849:renamed_mzMLs/B3_WU350-117_d7_lipid_pos.mzML,0,3248
mzspec:ST002151:Q14_Negative_MS_Placenta_MSMS.mgf,0,3245
mzspec:ST001849:renamed_mzMLs/B3_WU350-106_d3_lipid_pos.mzML,0,3248
mzspec:ST001715:Rutin_0_1_hilicpos_fusion.mzXML,0,4628
mzspec:ST001410:KOK1606_HILICNeg/170419_Poo_April21AqExtracts_3.mzXML,1587,0
mzspec:ST002331:VT_181210_M338_052.mzXML,1143,0
mzspec:ST000909:mzXML/VT_171029_M314_102.mzXML,1142,0
mzspec:ST001662:share/.metabftp/.produpload/2084/DataTrackID2413/mv08618_74.mzXML,0,3374
mzspec:ST002858:DS1-123_28Aug2023_Pluchino Perruzzotti Serum Lipidomics Oxylipin/DS1-123-029-neg_oxylipinsSerum.mzXML,1135,0
mzspec:ST001715:Saccharin_0_1_hilicpos_fusion.mzXML,0,4736
mzspec:ST001849:renamed_mzMLs/B2_WU350-080_d7_lipid_neg.mzML,3249,0
mzspec:ST002044:HILIC/ESINEG/D128_NEG.mzML,9458,0
mzspec:ST002332:VT_181031_M338_064.mzXML,1143,0
mzspec:ST002331:VT_181109_M338_030.mzXML,1143,0
mzspec:ST002146:Welhaven_H7.mzML,0,1109
mzspec:ST002764:CSHNEG/Petrick418_MX437720_negCSH_BPL1415-0908-418.mzML,1676,0
mzspec:ST000909:mzXML/VT_171029_M314_249.mzXML,0,1143
"mzspec:ST000258:ST000258/endo/A_M5d_endo_p_1-b,9_01_18899.d/M5_A4_endo_p.mzXML",0,4276
mzspec:ST002466:13C-MFA_Synechococcus elongatus PCC 11801 and 11802_mzML/11801/Biological Replicate 2_11801/PCC 11801 120 SEC SWATH1-2 BR2.mzML,1,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200924_HRE0010_007.mzXML,0,1734
mzspec:ST002332:VT_181103_M338_179.mzXML,0,1143
mzspec:ST001200:chear_2017_1762_mzXML/VT_190122_M371_316.mzXML,1143,0
mzspec:ST002795:POS-Leaf-Salvia wagneriana-1.mzML,0,3158
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200928_HRE0010_153.mzXML,0,1735
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/Batch2_RPN_04262018_mzXMLFiles/MS1/sample/GD_041_18S005UR0082A02_RPN_B2.mzXML,1877,0
mzspec:ST002332:VT_181009_M338_201.mzXML,0,1143
mzspec:ST001849:renamed_mzMLs/B2_WU350-079_d7_lipid_neg.mzML,3249,0
mzspec:ST001748:scfa_Exp3_4_PBS_week0.mzXML,0,2039
mzspec:ST002838:mzML output/Der_Pos 5in40_P26_e5.mzML,0,144
mzspec:ST001715:Cefamandole_24_2_c18neg_fusion.mzXML,4080,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190122_M371_318.mzXML,1143,0
mzspec:ST000991:GLA STUDY X500R/Raw Data/GLA_X500R_Lipids_SO054_SA039_1002fC3.mzML,0,1
mzspec:ST002046:raw_data/rp_pos/aos470_doeV3_12_35.mzML,0,1361
mzspec:ST001711:NAFLD.Polar.Metabolites.Batch1/0001_GC_20180705_0107.mzML,0,5660
mzspec:ST002008:mzXMLs_cyano/200612_Poo_TruePooGBT_Full1.mzXML,0,1727
mzspec:ST001947:181210_054.mzML,0,6230
mzspec:ST001849:renamed_mzMLs/B8_WU350-322_d3_lipid_neg.mzML,3249,0
mzspec:ST002332:VT_181203_M338_246.mzXML,1143,0
mzspec:ST002044:RP/ESINEG/D_188NEG.mzML,8234,0
mzspec:ST002331:VT_181201_M338_067.mzXML,0,1143
mzspec:ST002044:HILIC/ESIPOS/NHF1_POS.mzML,0,9201
mzspec:ST001947:181218_109.mzML,0,6230
mzspec:ST002958:wetransfer_converted-mass-spec-files_2023-10-30_2205/T100220-Hartley-brainPolar3-convert/T100220-Hartley-brainPolar3-Sample40.mzML,0,8
mzspec:ST002332:VT_181016_M338_229.mzXML,0,1143
mzspec:ST002902:31.1.mzML,0,51203
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130913_031.mzXML,0,2246
mzspec:ST002539:CYANO_QE_POS/200825_Smp_Ev37Core_A.mzXML,0,2988
mzspec:ST002452:FTD_mzXML_Files/526_SFG-WM.mzXML,0,20480
mzspec:ST001899:190807LL_MetHILICpos_MP36.mzML,0,1800
mzspec:ST002330:Metabolomics-mzXML-C18.zip/C18-RN11-pos.mzML,0,478
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200923_HRE0010_183.mzXML,0,1735
mzspec:ST002960:20210625_AJU_Y1_lipidomics/20210625_AJU_Y2_lipidomics.mzML,0,6811
mzspec:ST002332:VT_181119_M338_151.mzXML,0,1143
mzspec:ST002827:.mzML Files/20181001 Haskell Plasma LipidomicsSET1-20181001 Haskell Plasma Lipidomics meoh (3).mzML,0,1426
mzspec:ST001861:20190525_Indranil_pos_spme_meta3_3.mzML,0,23515
mzspec:ST002292:Sacks_CXSPE_Method/HILIC_neg/210322_Poo_TruePoo_Full1.mzML,1342,0
mzspec:ST002291:ID_224.mzXML,0,2651
mzspec:ST002980:DataTrackID4458 mzXML files/KO_23_liver_NEG.mzXML,506,0
mzspec:ST001715:Flunisolide_0_1_hilicpos_fusion.mzXML,0,4614
mzspec:ST002332:VT_181103_M338_158.mzXML,1143,0
mzspec:ST001912:mzMLfiles/20191216_AG_VB_BioSFA_AlgaeCmpr_SetC18_QE144_EPC18_USDAY46920_NEG_MSMS-v2_48_E-SW-DS-Inc_3__236.mzML,3932,0
mzspec:ST001430:mzXML_data/400.NEG.mzXML,2933,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190125_M371_291.mzXML,0,1143
mzspec:ST002414:CX_L-ON_7_dpi_A3_P_2.mzXML,0,14299
mzspec:ST001899:190808LL_MetHILICneg_MP36.mzML,1799,0
mzspec:ST001849:renamed_mzMLs/B7_WU350-278_d0_polar_pos.mzML,0,1318
mzspec:ST002414:CX_L-ON_7_dpi_A1_P_3.mzXML,0,14164
mzspec:ST002331:VT_181212_M338_067.mzXML,0,1143
mzspec:ST000909:mzXML/VT_171026_M314_068.mzXML,1142,0
mzspec:ST002414:CTL_R-ON_18_dpi_D1_P_1.mzXML,0,13874
mzspec:ST002414:CTL_R-ON_7_dpi_B3_N_3.mzXML,12087,0
mzspec:ST002251:20200715_FIT01_OpenAccess/20200717_049_QC-pos.mzML,0,4640
mzspec:ST001849:renamed_mzMLs/B1_WU350-065_d7_polar_neg.mzML,1318,0
mzspec:ST002251:20200715_FIT01_OpenAccess/20200715_008_qc.mzML,4629,0
mzspec:ST001849:renamed_mzMLs/B8_WU350-337_d0_lipid_neg.mzML,3250,0
mzspec:ST002958:wetransfer_converted-mass-spec-files_2023-10-30_2205/T100220-Hartley-brainPolar1-convert/T100220-Hartley-brainPolar1-Sample45.mzML,0,8
mzspec:ST001200:chear_2017_1762_mzXML/VT_190124_M371_197.mzXML,0,1143
"mzspec:ST000258:ST000258/endo/AB_M4d_endo_n_1-c,8_01_18810.d/M4_AB4_endo_n.mzXML",4277,0
mzspec:ST002332:VT_181121_M338_038.mzXML,1143,0
mzspec:ST002332:VT_181103_M338_034.mzXML,1143,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190125_M371_272.mzXML,1143,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130914_099.mzXML,0,2245
mzspec:ST001849:renamed_mzMLs/B3_WU350-085_d7_polar_pos.mzML,0,1318
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130918_107.mzXML,0,2245
mzspec:ST002063:Metabolomics/QC_5_NEG.mzXML,4850,0
mzspec:ST001430:mzXML_data/375.NEG.mzXML,2923,0
mzspec:ST001675:Ceramides_Th17_iTreg/iTreg_D3.mzML,0,3258
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130914_033.mzXML,0,2246
mzspec:ST002332:VT_181030_M338_241.mzXML,0,1143
mzspec:ST001787:Revision/NIST1958-10_dSPE_3.mzXML,0,9393
mzspec:ST001711:NAFLD.Polar.Metabolites.Batch.2/0001_GC_20180719_0297.mzML,0,5660
mzspec:ST002796:HILICpos/MS1/Plasma/PLASMA07_HILICpos.mzML,0,5782
mzspec:ST002148:Centroid mzXML/pos/190218_10_D_T2_R1_pos.mzXML,0,2735
mzspec:ST002347:MzXML_Pos_mode/pos_pooled_QC2_20200814012600.mzXML,0,3325
mzspec:ST002993:MyData/LCMSPOS_mzXMl/M908_LCPOS.mzXML,0,3426
mzspec:ST002858:DS1-123_21Aug2023_Pluchino Perruzzotti Serum Metabolomics Neg/DS1-123-154-neg_metabolomicsSerum.mzXML,1113,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190125_M371_148.mzXML,1141,0
mzspec:ST001430:mzXML_data/433.NEG.mzXML,2980,0
mzspec:ST002548:EFOx/20210301_306_J01_Con_2h-neg.mzML,3414,0
mzspec:ST002798:RPLC_POSITIVE/SA_01_C18pos.mzML,0,3700
mzspec:ST001991:Serumrawdata/26072019_Bile_Acid_Rerun_Plate_7&part8-5004012.mzML,4369,0
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/RP_NEG_Batch3/Batch3_04302018_RP_mzXML_Files/MS1/sample/GD_059_18S005UR0162A02_RPN_B3.mzXML,1877,0
mzspec:ST002060:NMDR_Upload/Col0_Germ_RPLC_Pos_1.mzML,0,1529
mzspec:ST001405:LIPNEG17MAR_20.BLANK.2.mzML,162,0
mzspec:ST001849:renamed_mzMLs/B7_WU350-238_d28_polar_pos.mzML,0,1319
mzspec:ST002763:E1_LC-MSneg.mzML,3996,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200924_HRE0010_104.mzXML,1736,0
mzspec:ST001849:renamed_mzMLs/B2_WU350-038_d0_polar_neg.mzML,1317,0
mzspec:ST002331:VT_181030_M338_144.mzXML,1143,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190128_M371_059.mzXML,0,1143
mzspec:ST002414:CTL_R-ON_12_dpi_C2_P_1.mzXML,0,14069
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200925_HRE0010_028.mzXML,1736,0
mzspec:ST001991:Serumrawdata/21072019_Bile_Acid_Rerun_Plate_2-5000439.mzML,4245,0
mzspec:ST002046:raw_data/rp_pos/No_Injection_Blank_Opt_03_03.mzML,0,1361
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130921_041.mzXML,0,2245
mzspec:ST001200:chear_2017_1762_mzXML/VT_190124_M371_208.mzXML,1143,0
mzspec:ST001926:Pos-FLY-120.mzXML,0,1864
mzspec:ST002051:Tz_Bz_Comp/0427_PP_uninf_T1_4.mzML,0,12840
mzspec:ST002251:20200715_FIT01_OpenAccess/20200716_046_FIT01-081-neg.mzML,4629,0
mzspec:ST002482:mzml endos/E-260.mzML,0,2928
mzspec:ST002331:VT_181013_M338_147.mzXML,0,1143
mzspec:ST002332:VT_181116_M338_254.mzXML,1143,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200923_HRE0010_111.mzXML,0,1735
mzspec:ST002331:VT_181012_M338_188.mzXML,1143,0
mzspec:ST001849:renamed_mzMLs/B8_WU350-343_d3_polar_pos.mzML,0,1318
mzspec:ST001200:chear_2017_1762_mzXML/VT_190128_M371_085.mzXML,0,1143
mzspec:ST001849:renamed_mzMLs/B9_WU350-362_d3_lipid_neg.mzML,3250,0
mzspec:ST002551:159200_3_GREENL_CTL_OD_7dpi_NEG.mzXML,862,0
mzspec:ST002932:LC_MS /hp_LC_s12.mzML,0,5244
mzspec:ST002857:DS1-123_28Aug2023_Pluchino Perruzzotti CSF Lipidomics Neg/DS1-123-071-neg_lipidomicsCSF.mzXML,1409,0
mzspec:ST002332:VT_181009_M338_125.mzXML,0,1143
mzspec:ST000909:mzXML/VT_171029_M314_040.mzXML,1142,0
mzspec:ST002813:tissues_polar/1D.mzXML,1819,0
mzspec:ST001430:mzXML_data/704.POS.mzXML,0,3208
mzspec:ST002291:ID_192.mzXML,0,2634
mzspec:ST002932:LC_MS /fec_lc_r12.mzML,0,5244
mzspec:ST002061:WT4M2.mzXML,904,905
mzspec:ST002332:VT_181021_M338_228.mzXML,1143,0
mzspec:ST001926:Neg-FLY-167.mzXML,1865,0
mzspec:ST001926:Pos-FLY-Blank-008.mzXML,0,1865
mzspec:ST002446:088_0003_02D_R_A01xWTxFx01xconcRPpos_21SEP21_CEL_MOU_LUM_0000_04AC_15MIN_KP_KP_01.mzML,0,8576
mzspec:ST002681:CTL-T2D runs/5min neg/T2D_BASA_neg.mzxml.mzXML,685,0
mzspec:ST001849:renamed_mzMLs/B3_WU350-085_d7_polar_neg.mzML,1318,0
mzspec:ST001200:chear_2017_1762_mzXML/VT_190126_M371_138.mzXML,1143,0
mzspec:ST001715:pazopanib_2h_hilic_002_fusion.mzXML,0,1100
mzspec:ST001952:GLS2 KO vs WT mouse hepatocytes/DS-181015-00033_GLS2_32_GLS2-WT_Glutamine_60min_GC8.mzXML,14772,0
mzspec:ST002838:mzML output/WT-Oct-WC-2_NonDerPos.mzML,0,143
mzspec:ST002161:MyData/CON-PV_15_12106.mzXML,3599,0
mzspec:ST001801:mzXML_batch3to5/BL_200220_M393_303.mzXML,0,9388
mzspec:ST002795:POS-Leaf-Salvia deserta-1.mzML,0,3158
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_liv_spf_12_M2.mzXML,1390,0
mzspec:ST002798:RPLC_POSITIVE/SG_01_C18pos.mzML,0,3699
mzspec:ST002331:VT_181121_M338_175.mzXML,0,1143
mzspec:ST001430:mzXML_data/445.NEG.mzXML,2975,0
mzspec:ST002806:High Myc Medulloblastoma 7312021 mzXML/Flank Tumor D425 NL3 Neg.mzXML,2700,0
mzspec:ST001849:renamed_mzMLs/B6_WU350-145_d28_polar_pos.mzML,0,1318
mzspec:ST002705:Pos-Neg Ion Raw data/Positive Ion/20210303P_NesCze_1-1_R-A8_1_12174.mzML,0,3493
mzspec:ST001830:Data Track 2688/negative ion_PRM_oxPC_APAP24h3_3.mzML,12834,0
mzspec:ST001849:renamed_mzMLs/B3_WU350-092_d0_lipid_neg.mzML,3249,0
mzspec:ST001715:Econazole_24_1_c18neg_fusion.mzXML,4070,0
mzspec:ST001882:COP_04_191123115408.mzML,1219,0
mzspec:ST002466:13C-MFA_Synechococcus elongatus PCC 11801 and 11802_mzML/11802/Biological Replicate 2_11802/PCC11802 300 SEC SWATH1-2 BR2.mzML,1,0
mzspec:ST000909:mzXML/VT_171025_M314_018.mzXML,1142,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18pos/HRE_HFX_20200929_HRE0010_113.mzXML,0,1736
mzspec:ST000909:mzXML/VT_171031_M314_170.mzXML,1142,0
mzspec:ST002169:N_LC13.mzML,7822,0
mzspec:ST001918:Walker_Benzene_MWAS_mzXML_Files_V2/VT_170729_M021_057.mzXML,0,1144
mzspec:ST002331:VT_181009_M338_096.mzXML,1143,0
mzspec:ST002283:AB_Human_Bone/Human_Hilic_Pos/D2_TS_D_Hilic_Pos.mzML,0,8980
mzspec:ST002428:MS_pos_DE51.mzML,0,4484
mzspec:ST002795:POS-Root-Salvia nutans-2.mzML,0,3160
mzspec:ST002838:mzML output/Golga5-MT-NonDerNeg-5.mzML,134,0
mzspec:ST001692:CHEAR_2018-2539_mzXML_Files_10Feb2021/c18neg/HRE_HFX_20200925_HRE0010_144.mzXML,1736,0
mzspec:ST001662:share/.metabftp/.produpload/2084/DataTrackID2413/mv08618_89.mzXML,0,3373
mzspec:ST001882:GT_H_Negative/Aq_COP_20.mzML,1215,0
mzspec:ST002993:MyData/LCMSPOS_mzXMl/QC8_LCPOS.mzXML,0,3426
mzspec:ST002764:CSHNEG/Petrick140_MX437720_negCSH_BPL1415-0630-140.mzML,1675,0
mzspec:ST002681:CTL-T2D runs/5min neg/Control_HOLE_neg.mzxml.mzXML,677,0
mzspec:ST002008:mzXMLs_cyano/200612_Smp_GBTFate1MT0-IS_C.mzXML,0,1717
mzspec:ST002405:Untargeted/S07525.mzXML,1840,2364
mzspec:ST002783:NIKP_WB_P/75_T0.75.mzML,3915,0
"mzspec:ST000259:exo/AB_L3c_exoLB_p_1-c,5_01_19377.d/L3AB3_exoLB_p.mzXML",0,4277
mzspec:ST001947:181218_138.mzML,0,6230
mzspec:ST002890:DL_files_for_MetaboLights/D-Gly_0_1_pos.mzML,0,22165
mzspec:ST002162:6545_20201014_59_-_22.mzML,1482,0
mzspec:ST001738:Unpolar_QEx_PRM_CE_VAT_ob_4.mzML,0,8330
mzspec:ST001948:Raw_Data/20190731 SURP GDM AminomicsSET1-20190801 SURP GDM LIPIDOMICS Brown 23.mzML,0,1782
mzspec:ST000909:mzXML/VT_171028_M314_098.mzXML,1142,0
mzspec:ST001849:renamed_mzMLs/B8_WU350-319_d0_polar_pos.mzML,0,1317
mzspec:ST002332:VT_181028_M338_185.mzXML,0,1143
mzspec:ST001715:4_Ethylaniline_24_1_c18neg_fusion.mzXML,4131,0
mzspec:ST002332:VT_181122_M338_105.mzXML,0,1143
mzspec:ST002238:42_post_NB_Plasma_Quant_HILIC_Neg_103.mzML,6167,0
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_cec_gf_12_M1.mzXML,1390,0
mzspec:ST001930:Walker_C18Pos_Trucker_Metabolomics_mzXML_Files/VT_130919_029.mzXML,0,2245
mzspec:ST002537:Purslane_CP2_Adult_Root_Polar_Positive.mzXML,0,3627
mzspec:ST002772:BeatricheEdelbo_2023/mzML/220317-NEG-043-QC6.mzML,2632,0
mzspec:ST001480:HILIC_pos_QE/200309_Smp_32ppt4C_A.mzXML,0,1396
mzspec:ST002332:VT_181126_M338_092.mzXML,1143,0
mzspec:ST002806:High Myc Medulloblastoma 7312021 mzXML/Flank Tumor MED211 GLN3 Neg.mzXML,2701,0
mzspec:ST001048:CHEAR_2016-1407_Workbench_Raw_Files_MSSM-UT_31Aug2018/mzXML/Reverse_phase_negative/mzXML_Files/RP_NEG_Batch3/Batch3_04302018_RP_mzXML_Files/MS1/sample/GD_050_18S005UR0154A02_RPN_B3.mzXML,1877,0
mzspec:ST002332:VT_181202_M338_156.mzXML,1143,0
mzspec:ST001807:Positive ion/mzXML/Dm_polpos_C_36_R2.mzXML,0,48
mzspec:ST002331:VT_181029_M338_238.mzXML,1143,0
mzspec:ST001430:mzXML_data/416.NEG.mzXML,2936,0
mzspec:ST002790:211215_Smp_Cy_B_pos.mzML,0,11218
mzspec:ST002465:mouse/2019_08_06KB_HILICNeg15_spl_sdm_8_M3.mzXML,1390,0
mzspec:ST002331:VT_181127_M338_223.mzXML,0,1143
mzspec:ST002890:DL_files_for_MetaboLights/D-Glu_100_tech2-neg.mzML,21362,0
mzspec:ST002161:MyData/HFD-PV_60_12124.mzXML,3815,0
mzspec:ST001738:Polar_HIL_Quant_POS_VAT_ob_2.mzML,0,1737
mzspec:ST002339:L_333.mzXML,0,15959
mzspec:ST002414:CTL_R-ON_18_dpi_C2_N_1.mzXML,8213,0
mzspec:ST002332:VT_181116_M338_054.mzXML,1143,0
mzspec:ST001849:renamed_mzMLs/B4_WU350-151_d3_polar_neg.mzML,1319,0
mzspec:ST002548:EFOx/20210228_262_QC-neg.mzML,3431,0
mzspec:ST002872:mz_210302_philic_posNeg_NS796_T_WTFemale_221.mzXML,1372,1372
mzspec:ST002044:HILIC/ESIPOS/NHF37_POS.mzML,0,9204
mzspec:ST002993:MyData/GCMS_MzxMl/M1380_GC.mzXML,0,5020
mzspec:ST001200:chear_2017_1762_mzXML/VT_190125_M371_203.mzXML,0,1143
mzspec:ST002958:wetransfer_converted-mass-spec-files_2023-10-30_2205/T012420-HartleyPlasma2-convert/T012420-HartleyPlasma2-sample65.mzML,0,8
mzspec:ST000909:mzXML/VT_171029_M314_226.mzXML,1142,0
mzspec:ST001480:HILIC_pos_QE/200309_Smp_NpB12SL_CD.mzXML,0,1389
mzspec:ST002331:VT_181203_M338_098.mzXML,1143,0
mzspec:ST002332:VT_181208_M338_190.mzXML,1143,0
